Product Name, Year Month , Warehouse Inventory ,Inventory Cost Per Unit
Nike Men's Fingertrap Max Training Shoe,202301,0,1.96153
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,202301,0,0.49009
Nike Men's Kobe IX Elite Low Basketball Shoe,202301,1,1.08272
Ogio Race Golf Shoes,202301,0,0.12246
insta-bed Neverflat Air Mattress,202301,0,0.82082
GolfBuddy VT3 GPS Watch,202301,0,1.30941
Merrell Women's Grassbow Sport Waterproof Hik,202301,0,1.3769
Titleist Small Wheeled Travel Cover,202301,0,0.98486
Polar Loop Activity Tracker,202301,0,0.81297
Pelican Maverick 100X Kayak,202301,0,1.01919
Garmin Approach S4 Golf GPS Watch,202301,0,1.64528
Total Gym 1400,202301,0,1.40687
Garmin Forerunner 910XT GPS Watch,202301,0,1.3972
Titleist Club Glove Travel Cover,202301,0,0.33304
GoPro HERO3+ Black Edition Camera,202301,0,2.19635
Diamondback Boys' Insight 24 Performance Hybr,202301,0,0.77866
Diamondback Girls' Clarity 24 Hybrid Bike 201,202301,0,0.4912
Stiga Master Series ST3100 Competition Indoor,202301,0,1.7065
SOLE E35 Elliptical,202301,9,0.23372
Bushnell Pro X7 Jolt Slope Rangefinder,202301,1,2.15859
SOLE E25 Elliptical,202301,37,1.6424
Bowflex SelectTech 1090 Dumbbells,202301,16,1.75395
Perfect Fitness Perfect Rip Deck,202212,674,0.36383
Nike Men's Dri-FIT Victory Golf Polo,202212,471,1.46573
O'Brien Men's Neoprene Life Vest,202212,460,0.46938
Nike Men's Free 5.0+ Running Shoe,202212,352,0.69697
Under Armour Girls' Toddler Spine Surge Runni,202212,124,0.63537
Nike Men's CJ Elite 2 TD Football Cleat,202212,119,1.35966
Field & Stream Sportsman 16 Gun Fire Safe,202212,128,0.83007
Pelican Sunstream 100 Kayak,202212,81,0.90134
Diamondback Women's Serene Classic Comfort Bi,202212,87,0.87319
ENO Atlas Hammock Straps,202212,5,1.93102
Nike Men's Comfort 2 Slide,202212,3,0.74111
adidas Youth Germany Black/Red Away Match Soc,202212,0,1.74775
Team Golf St. Louis Cardinals Putter Grip,202212,5,1.90115
LIJA Women's Eyelet Sleeveless Golf Polo,202212,10,1.01168
adidas Men's F10 Messi TRX FG Soccer Cleat,202212,9,1.46912
Glove It Women's Imperial Golf Glove,202212,17,1.16303
Glove It Imperial Golf Towel,202212,3,1.07962
Bridgestone e6 Straight Distance NFL Carolina,202212,4,1.15211
Glove It Women's Mod Oval 3-Zip Carry All Gol,202212,17,1.37702
Columbia Men's PFG Anchor Tough T-Shirt,202212,9,1.41416
Under Armour Women's Ignite Slide,202212,24,0.56745
Team Golf Tennessee Volunteers Putter Grip,202212,8,2.04082
Titleist Pro V1x High Numbers Personalized Go,202212,3,1.97753
Nike Men's Deutschland Weltmeister Winners Bl,202212,16,0.44588
Bridgestone e6 Straight Distance NFL San Dieg,202212,9,2.1395
Nike Women's Tempo Shorts,202212,3,1.65004
Team Golf Texas Longhorns Putter Grip,202212,4,0.35646
Hirzl Women's Soffft Flex Golf Glove,202212,0,1.98279
Clicgear 8.0 Shoe Brush,202212,0,0.90794
Hirzl Women's Hybrid Golf Glove,202212,9,0.12237
Team Golf Pittsburgh Steelers Putter Grip,202212,0,1.07097
Top Flite Women's 2023 XL Hybrid,202212,8,0.40868
Glove It Urban Brick Golf Towel,202212,3,1.85408
Nike Dri-FIT Crew Sock 6 Pack,202212,1,0.58538
TYR Boys' Team Digi Jammer,202212,1,1.21077
Team Golf San Francisco Giants Putter Grip,202212,0,0.66911
Clicgear Rovic Cooler Bag,202212,0,1.2093
Hirzl Men's Hybrid Golf Glove,202212,6,0.48366
Titleist Pro V1x Golf Balls,202212,8,0.20073
adidas Men's Germany Black Crest Away Tee,202212,5,0.34266
Titleist Pro V1 High Numbers Personalized Gol,202212,0,1.06907
Under Armour Women's Micro G Skulpt Running S,202212,1,1.55311
Under Armour Hustle Storm Medium Duffle Bag,202212,6,0.67206
Under Armour Women's Ignite PIP VI Slide,202212,0,2.02004
Bag Boy Beverage Holder,202212,0,1.65921
Under Armour Men's Tech II T-Shirt,202212,8,0.57937
Team Golf New England Patriots Putter Grip,202212,8,0.64672
Under Armour Men's Compression EV SL Slide,202212,1,0.36902
Bridgestone e6 Straight Distance NFL Tennesse,202212,0,2.06992
Glove It Women's Mod Oval Golf Glove,202212,9,1.20333
Titleist Pro V1x High Numbers Golf Balls,202212,1,1.26121
Nike Women's Legend V-Neck T-Shirt,202212,14,2.24884
Under Armour Kids' Mercenary Slide,202212,1,0.71459
adidas Kids' F5 Messi FG Soccer Cleat,202212,7,1.02966
Children's heaters,202212,0,0.85179
Web Camera,202212,0,0.34017
Dell Laptop,202212,11,1.95814
Porcelain crafts,202212,0,0.38293
Sports Books,202212,0,1.89258
DVDs,202212,0,2.02495
Industrial consumer electronics,202212,0,1.23958
Fighting video games,202212,0,0.49693
Summer dresses,202212,0,0.63749
Lawn mower,202212,0,1.37326
Adult dog supplies,202212,0,1.93348
Rock music,202212,0,0.90555
Elevation Training Mask 2.0,202212,0,1.93474
LIJA Women's Mid-Length Panel Golf Shorts,202212,0,2.29056
Toys,202212,0,0.88181
Brooks Women's Ghost 6 Running Shoe,202212,0,0.64537
Bag Boy M330 Push Cart,202212,0,1.65084
Merrell Women's Grassbow Sport Hiking Shoe,202212,0,0.30304
Nike Men's Free TR 5.0 TB Training Shoe,202212,0,1.93197
Nike Women's Free 5.0 TR FIT PRT 4 Training S,202212,0,0.1239
First aid kit,202212,0,1.91284
CDs of rock,202212,0,0.56565
Polar FT4 Heart Rate Monitor,202212,0,1.66417
LIJA Women's Argyle Golf Polo,202212,0,0.87483
TaylorMade White Smoke IN-12 Putter,202212,0,2.14245
Fitbit The One Wireless Activity & Sleep Trac,202212,1,2.24876
Nike Kids' Grade School KD VI Basketball Shoe,202212,0,0.94829
The North Face Women's Recon Backpack,202212,0,0.52745
Smart watch,202212,0,1.9013
Baby sweater,202212,0,0.36352
MDGolf Pittsburgh Penguins Putter,202212,0,0.57943
Men's gala suit,202212,0,0.87771
Merrell Men's All Out Flash Trail Running Sho,202212,0,1.32253
Garmin Approach S3 Golf GPS Watch,202212,0,0.27886
LIJA Women's Button Golf Dress,202212,0,1.51697
Cleveland Golf Women's 588 RTX CB Satin Chrom,202212,0,0.65772
Merrell Women's Siren Mid Waterproof Hiking B,202212,0,1.00156
TaylorMade Women's RBZ SL Rescue,202212,0,0.81432
Mio ALPHA Heart Rate Monitor/Sport Watch,202212,0,0.61231
TaylorMade 2023 Purelite Stand Bag,202212,0,0.54514
Cleveland Golf Collegiate My Custom Wedge 588,202212,0,1.98858
adidas Brazuca 2023 Official Match Ball,202212,0,0.63425
Nike Men's Fingertrap Max Training Shoe,202212,0,1.39713
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,202212,0,0.33577
Nike Men's Kobe IX Elite Low Basketball Shoe,202212,0,1.07751
Ogio Race Golf Shoes,202212,0,0.66119
insta-bed Neverflat Air Mattress,202212,0,1.981
GolfBuddy VT3 GPS Watch,202212,0,0.95359
Merrell Women's Grassbow Sport Waterproof Hik,202212,0,2.33412
Titleist Small Wheeled Travel Cover,202212,0,1.12593
Polar Loop Activity Tracker,202212,0,1.39702
Pelican Maverick 100X Kayak,202212,0,0.70154
Garmin Approach S4 Golf GPS Watch,202212,0,1.89665
Total Gym 1400,202212,0,0.25271
Garmin Forerunner 910XT GPS Watch,202212,0,0.65336
Titleist Club Glove Travel Cover,202212,0,2.2673
GoPro HERO3+ Black Edition Camera,202212,0,1.53386
Diamondback Boys' Insight 24 Performance Hybr,202212,0,0.33602
Diamondback Girls' Clarity 24 Hybrid Bike 201,202212,0,1.43634
Stiga Master Series ST3100 Competition Indoor,202212,0,2.10147
SOLE E35 Elliptical,202212,4,2.25917
Bushnell Pro X7 Jolt Slope Rangefinder,202212,26,1.97993
SOLE E25 Elliptical,202212,26,0.22458
Bowflex SelectTech 1090 Dumbbells,202212,33,1.98829
Perfect Fitness Perfect Rip Deck,202211,411,1.59273
Nike Men's Dri-FIT Victory Golf Polo,202211,248,0.50162
O'Brien Men's Neoprene Life Vest,202211,438,1.34637
Nike Men's Free 5.0+ Running Shoe,202211,262,2.18361
Under Armour Girls' Toddler Spine Surge Runni,202211,113,0.60883
Nike Men's CJ Elite 2 TD Football Cleat,202211,166,0.316
Field & Stream Sportsman 16 Gun Fire Safe,202211,81,1.48834
Pelican Sunstream 100 Kayak,202211,121,0.67656
Diamondback Women's Serene Classic Comfort Bi,202211,149,0.97731
ENO Atlas Hammock Straps,202211,5,1.4233
Nike Men's Comfort 2 Slide,202211,0,1.40089
adidas Youth Germany Black/Red Away Match Soc,202211,0,0.5087
Team Golf St. Louis Cardinals Putter Grip,202211,6,0.8981
LIJA Women's Eyelet Sleeveless Golf Polo,202211,15,1.60411
adidas Men's F10 Messi TRX FG Soccer Cleat,202211,2,0.84099
Glove It Women's Imperial Golf Glove,202211,5,0.14916
Glove It Imperial Golf Towel,202211,5,0.10252
Bridgestone e6 Straight Distance NFL Carolina,202211,8,0.73005
Glove It Women's Mod Oval 3-Zip Carry All Gol,202211,8,1.25185
Columbia Men's PFG Anchor Tough T-Shirt,202211,11,1.5304
Under Armour Women's Ignite Slide,202211,0,1.80386
Team Golf Tennessee Volunteers Putter Grip,202211,14,0.54725
Titleist Pro V1x High Numbers Personalized Go,202211,12,0.48501
Nike Men's Deutschland Weltmeister Winners Bl,202211,0,0.33705
Bridgestone e6 Straight Distance NFL San Dieg,202211,3,0.2818
Nike Women's Tempo Shorts,202211,3,0.76859
Team Golf Texas Longhorns Putter Grip,202211,0,1.64502
Hirzl Women's Soffft Flex Golf Glove,202211,1,1.29163
Clicgear 8.0 Shoe Brush,202211,13,1.32671
Hirzl Women's Hybrid Golf Glove,202211,0,2.31627
Team Golf Pittsburgh Steelers Putter Grip,202211,9,1.41965
Top Flite Women's 2023 XL Hybrid,202211,10,0.58905
Glove It Urban Brick Golf Towel,202211,0,1.41586
Nike Dri-FIT Crew Sock 6 Pack,202211,4,1.71938
TYR Boys' Team Digi Jammer,202211,1,0.12995
Team Golf San Francisco Giants Putter Grip,202211,3,1.8369
Clicgear Rovic Cooler Bag,202211,0,0.13183
Hirzl Men's Hybrid Golf Glove,202211,0,2.16655
Titleist Pro V1x Golf Balls,202211,17,2.18414
adidas Men's Germany Black Crest Away Tee,202211,4,1.22103
Titleist Pro V1 High Numbers Personalized Gol,202211,2,1.71575
Under Armour Women's Micro G Skulpt Running S,202211,12,1.4708
Under Armour Hustle Storm Medium Duffle Bag,202211,6,0.14349
Under Armour Women's Ignite PIP VI Slide,202211,4,2.33992
Bag Boy Beverage Holder,202211,0,1.69494
Under Armour Men's Tech II T-Shirt,202211,0,1.62022
Team Golf New England Patriots Putter Grip,202211,0,1.42563
Under Armour Men's Compression EV SL Slide,202211,0,0.9305
Bridgestone e6 Straight Distance NFL Tennesse,202211,1,1.96084
Glove It Women's Mod Oval Golf Glove,202211,2,0.35791
Titleist Pro V1x High Numbers Golf Balls,202211,8,1.33104
Nike Women's Legend V-Neck T-Shirt,202211,4,0.4026
Under Armour Kids' Mercenary Slide,202211,0,1.76419
adidas Kids' F5 Messi FG Soccer Cleat,202211,5,1.20653
Children's heaters,202211,0,0.6163
Web Camera,202211,0,2.05509
Dell Laptop,202211,21,1.61255
Porcelain crafts,202211,0,0.13698
Sports Books,202211,0,2.16743
DVDs,202211,0,1.55537
Industrial consumer electronics,202211,0,1.24236
Fighting video games,202211,0,0.4281
Summer dresses,202211,0,0.64577
Lawn mower,202211,0,0.44585
Adult dog supplies,202211,0,1.20418
Rock music,202211,0,1.09312
Elevation Training Mask 2.0,202211,0,1.67572
LIJA Women's Mid-Length Panel Golf Shorts,202211,0,1.98714
Toys,202211,0,1.12951
Brooks Women's Ghost 6 Running Shoe,202211,0,0.48739
Bag Boy M330 Push Cart,202211,0,0.30276
Merrell Women's Grassbow Sport Hiking Shoe,202211,0,0.21319
Nike Men's Free TR 5.0 TB Training Shoe,202211,0,0.68151
Nike Women's Free 5.0 TR FIT PRT 4 Training S,202211,0,0.60929
First aid kit,202211,0,1.30114
CDs of rock,202211,0,0.67119
Polar FT4 Heart Rate Monitor,202211,0,2.20486
LIJA Women's Argyle Golf Polo,202211,0,2.16934
TaylorMade White Smoke IN-12 Putter,202211,0,1.21341
Fitbit The One Wireless Activity & Sleep Trac,202211,0,0.64978
Nike Kids' Grade School KD VI Basketball Shoe,202211,0,1.41421
The North Face Women's Recon Backpack,202211,0,1.27365
Smart watch,202211,0,1.69192
Baby sweater,202211,0,0.26299
MDGolf Pittsburgh Penguins Putter,202211,0,1.15235
Men's gala suit,202211,0,1.20257
Merrell Men's All Out Flash Trail Running Sho,202211,0,1.60615
Garmin Approach S3 Golf GPS Watch,202211,0,2.05488
LIJA Women's Button Golf Dress,202211,0,0.91998
Cleveland Golf Women's 588 RTX CB Satin Chrom,202211,0,2.20641
Merrell Women's Siren Mid Waterproof Hiking B,202211,0,2.14099
TaylorMade Women's RBZ SL Rescue,202211,0,2.1517
Mio ALPHA Heart Rate Monitor/Sport Watch,202211,0,2.23347
TaylorMade 2023 Purelite Stand Bag,202211,0,0.46954
Cleveland Golf Collegiate My Custom Wedge 588,202211,0,1.47669
adidas Brazuca 2023 Official Match Ball,202211,0,2.09798
Nike Men's Fingertrap Max Training Shoe,202211,0,0.46412
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,202211,0,1.72536
Nike Men's Kobe IX Elite Low Basketball Shoe,202211,0,0.35672
Ogio Race Golf Shoes,202211,0,0.1629
insta-bed Neverflat Air Mattress,202211,0,1.99331
GolfBuddy VT3 GPS Watch,202211,0,0.82302
Merrell Women's Grassbow Sport Waterproof Hik,202211,0,1.96043
Titleist Small Wheeled Travel Cover,202211,0,1.54649
Polar Loop Activity Tracker,202211,0,1.43924
Pelican Maverick 100X Kayak,202211,0,1.2647
Garmin Approach S4 Golf GPS Watch,202211,0,2.19285
Total Gym 1400,202211,0,0.39719
Garmin Forerunner 910XT GPS Watch,202211,0,0.2422
Titleist Club Glove Travel Cover,202211,0,1.80471
GoPro HERO3+ Black Edition Camera,202211,0,0.96543
Diamondback Boys' Insight 24 Performance Hybr,202211,0,0.31604
Diamondback Girls' Clarity 24 Hybrid Bike 201,202211,0,0.98565
Stiga Master Series ST3100 Competition Indoor,202211,0,2.09099
SOLE E35 Elliptical,202211,5,2.17639
Bushnell Pro X7 Jolt Slope Rangefinder,202211,4,0.6501
SOLE E25 Elliptical,202211,3,1.79146
Bowflex SelectTech 1090 Dumbbells,202211,21,1.49299
Perfect Fitness Perfect Rip Deck,202210,12,1.35987
Nike Men's Dri-FIT Victory Golf Polo,202210,251,2.07064
O'Brien Men's Neoprene Life Vest,202210,135,0.72199
Nike Men's Free 5.0+ Running Shoe,202210,148,1.47872
Under Armour Girls' Toddler Spine Surge Runni,202210,244,1.28111
Nike Men's CJ Elite 2 TD Football Cleat,202210,182,0.7767
Field & Stream Sportsman 16 Gun Fire Safe,202210,112,1.63063
Pelican Sunstream 100 Kayak,202210,79,1.60211
Diamondback Women's Serene Classic Comfort Bi,202210,2,1.52597
ENO Atlas Hammock Straps,202210,6,2.12298
Nike Men's Comfort 2 Slide,202210,4,1.79855
adidas Youth Germany Black/Red Away Match Soc,202210,0,2.06531
Team Golf St. Louis Cardinals Putter Grip,202210,15,2.0597
LIJA Women's Eyelet Sleeveless Golf Polo,202210,0,1.91191
adidas Men's F10 Messi TRX FG Soccer Cleat,202210,8,1.96486
Glove It Women's Imperial Golf Glove,202210,13,2.1505
Glove It Imperial Golf Towel,202210,3,0.34519
Bridgestone e6 Straight Distance NFL Carolina,202210,13,2.24997
Glove It Women's Mod Oval 3-Zip Carry All Gol,202210,0,1.36718
Columbia Men's PFG Anchor Tough T-Shirt,202210,23,1.89199
Under Armour Women's Ignite Slide,202210,6,1.90006
Team Golf Tennessee Volunteers Putter Grip,202210,3,1.82599
Titleist Pro V1x High Numbers Personalized Go,202210,4,0.49694
Nike Men's Deutschland Weltmeister Winners Bl,202210,22,0.66696
Bridgestone e6 Straight Distance NFL San Dieg,202210,1,1.44452
Nike Women's Tempo Shorts,202210,8,0.57682
Team Golf Texas Longhorns Putter Grip,202210,3,0.42747
Hirzl Women's Soffft Flex Golf Glove,202210,0,1.55442
Clicgear 8.0 Shoe Brush,202210,0,1.3691
Hirzl Women's Hybrid Golf Glove,202210,0,0.78388
Team Golf Pittsburgh Steelers Putter Grip,202210,3,0.50344
Top Flite Women's 2023 XL Hybrid,202210,0,1.49264
Glove It Urban Brick Golf Towel,202210,11,1.15687
Nike Dri-FIT Crew Sock 6 Pack,202210,12,2.22806
TYR Boys' Team Digi Jammer,202210,5,1.01994
Team Golf San Francisco Giants Putter Grip,202210,14,0.41333
Clicgear Rovic Cooler Bag,202210,30,1.84945
Hirzl Men's Hybrid Golf Glove,202210,3,1.56487
Titleist Pro V1x Golf Balls,202210,1,1.2534
adidas Men's Germany Black Crest Away Tee,202210,5,1.1518
Titleist Pro V1 High Numbers Personalized Gol,202210,1,1.35122
Under Armour Women's Micro G Skulpt Running S,202210,29,0.41441
Under Armour Hustle Storm Medium Duffle Bag,202210,6,2.08827
Under Armour Women's Ignite PIP VI Slide,202210,4,0.17658
Bag Boy Beverage Holder,202210,2,1.07873
Under Armour Men's Tech II T-Shirt,202210,0,1.78949
Team Golf New England Patriots Putter Grip,202210,3,0.91909
Under Armour Men's Compression EV SL Slide,202210,27,2.27945
Bridgestone e6 Straight Distance NFL Tennesse,202210,2,2.11622
Glove It Women's Mod Oval Golf Glove,202210,12,1.29714
Titleist Pro V1x High Numbers Golf Balls,202210,22,1.85838
Nike Women's Legend V-Neck T-Shirt,202210,8,2.29201
Under Armour Kids' Mercenary Slide,202210,8,1.68833
adidas Kids' F5 Messi FG Soccer Cleat,202210,0,0.68761
Children's heaters,202210,0,1.94309
Web Camera,202210,0,1.82398
Dell Laptop,202210,14,1.59182
Porcelain crafts,202210,0,0.61266
Sports Books,202210,0,1.07806
DVDs,202210,0,0.26391
Industrial consumer electronics,202210,0,0.12519
Fighting video games,202210,0,2.0695
Summer dresses,202210,0,0.78675
Lawn mower,202210,0,0.43917
Adult dog supplies,202210,0,2.20893
Rock music,202210,0,0.12491
Elevation Training Mask 2.0,202210,0,0.72263
LIJA Women's Mid-Length Panel Golf Shorts,202210,0,1.21414
Toys,202210,0,1.01918
Brooks Women's Ghost 6 Running Shoe,202210,0,1.54593
Bag Boy M330 Push Cart,202210,0,1.89209
Merrell Women's Grassbow Sport Hiking Shoe,202210,0,1.85127
Nike Men's Free TR 5.0 TB Training Shoe,202210,0,0.13061
Nike Women's Free 5.0 TR FIT PRT 4 Training S,202210,0,0.66921
First aid kit,202210,0,1.00932
CDs of rock,202210,0,1.34947
Polar FT4 Heart Rate Monitor,202210,0,0.52138
LIJA Women's Argyle Golf Polo,202210,0,0.38283
TaylorMade White Smoke IN-12 Putter,202210,0,1.45713
Fitbit The One Wireless Activity & Sleep Trac,202210,0,0.88078
Nike Kids' Grade School KD VI Basketball Shoe,202210,0,0.85455
The North Face Women's Recon Backpack,202210,0,0.19757
Smart watch,202210,0,1.06673
Baby sweater,202210,0,2.33604
MDGolf Pittsburgh Penguins Putter,202210,0,1.91606
Men's gala suit,202210,0,1.95711
Merrell Men's All Out Flash Trail Running Sho,202210,0,1.72173
Garmin Approach S3 Golf GPS Watch,202210,0,1.41489
LIJA Women's Button Golf Dress,202210,0,1.21408
Cleveland Golf Women's 588 RTX CB Satin Chrom,202210,0,0.25341
Merrell Women's Siren Mid Waterproof Hiking B,202210,0,1.48928
TaylorMade Women's RBZ SL Rescue,202210,0,0.95579
Mio ALPHA Heart Rate Monitor/Sport Watch,202210,0,1.20211
TaylorMade 2023 Purelite Stand Bag,202210,0,1.78792
Cleveland Golf Collegiate My Custom Wedge 588,202210,0,1.35943
adidas Brazuca 2023 Official Match Ball,202210,0,0.59089
Nike Men's Fingertrap Max Training Shoe,202210,0,1.36214
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,202210,0,2.16826
Nike Men's Kobe IX Elite Low Basketball Shoe,202210,0,2.23669
Ogio Race Golf Shoes,202210,0,1.36108
insta-bed Neverflat Air Mattress,202210,0,1.17361
GolfBuddy VT3 GPS Watch,202210,0,0.29201
Merrell Women's Grassbow Sport Waterproof Hik,202210,0,0.52837
Titleist Small Wheeled Travel Cover,202210,0,2.04571
Polar Loop Activity Tracker,202210,0,0.10417
Pelican Maverick 100X Kayak,202210,0,1.83822
Garmin Approach S4 Golf GPS Watch,202210,0,0.51667
Total Gym 1400,202210,0,0.55299
Garmin Forerunner 910XT GPS Watch,202210,0,1.00966
Titleist Club Glove Travel Cover,202210,0,1.0763
GoPro HERO3+ Black Edition Camera,202210,0,1.24433
Diamondback Boys' Insight 24 Performance Hybr,202210,0,0.29114
Diamondback Girls' Clarity 24 Hybrid Bike 201,202210,0,0.16707
Stiga Master Series ST3100 Competition Indoor,202210,0,0.83797
SOLE E35 Elliptical,202210,36,1.45689
Bushnell Pro X7 Jolt Slope Rangefinder,202210,9,1.50653
SOLE E25 Elliptical,202210,20,1.36029
Bowflex SelectTech 1090 Dumbbells,202210,18,1.09867
Perfect Fitness Perfect Rip Deck,202209,582,1.34924
Nike Men's Dri-FIT Victory Golf Polo,202209,137,0.85492
O'Brien Men's Neoprene Life Vest,202209,339,0.54179
Nike Men's Free 5.0+ Running Shoe,202209,87,0.9128
Under Armour Girls' Toddler Spine Surge Runni,202209,108,0.6652
Nike Men's CJ Elite 2 TD Football Cleat,202209,34,1.88008
Field & Stream Sportsman 16 Gun Fire Safe,202209,131,1.86185
Pelican Sunstream 100 Kayak,202209,155,1.08205
Diamondback Women's Serene Classic Comfort Bi,202209,42,1.18269
ENO Atlas Hammock Straps,202209,0,0.53017
Nike Men's Comfort 2 Slide,202209,18,0.59259
adidas Youth Germany Black/Red Away Match Soc,202209,3,0.2125
Team Golf St. Louis Cardinals Putter Grip,202209,10,1.22362
LIJA Women's Eyelet Sleeveless Golf Polo,202209,1,1.88309
adidas Men's F10 Messi TRX FG Soccer Cleat,202209,0,0.9594
Glove It Women's Imperial Golf Glove,202209,0,0.60755
Glove It Imperial Golf Towel,202209,1,1.00901
Bridgestone e6 Straight Distance NFL Carolina,202209,1,1.83482
Glove It Women's Mod Oval 3-Zip Carry All Gol,202209,11,1.13471
Columbia Men's PFG Anchor Tough T-Shirt,202209,0,1.35416
Under Armour Women's Ignite Slide,202209,12,2.30569
